,Date,Day,Month,Year,Product ID,Order created,Vendor ID,Customer ID,rental_start,rental_end
3942,2014-07-26,26,7,2014,,,,,,
3943,2014-07-27,27,7,2014,,,,,,
3944,2014-07-28,28,7,2014,,,,,,
3945,2014-07-29,29,7,2014,,,,,,
3946,2014-07-30,30,7,2014,,,,,,
3947,2014-07-31,31,7,2014,,,,,,
3948,2014-01-08,1,8,2014,,,,,,
3949,2014-02-08,2,8,2014,,,,,,
3950,2014-03-08,3,8,2014,,,,,,
3951,2014-04-08,4,8,2014,,,,,,
3952,2014-05-08,5,8,2014,,,,,,
3953,2014-06-08,6,8,2014,,,,,,
3954,2014-07-08,7,8,2014,,,,,,
3955,2014-08-08,8,8,2014,,,,,,
3956,2014-09-08,9,8,2014,,,,,,
3957,2014-10-08,10,8,2014,,,,,,
3958,2014-11-08,11,8,2014,,,,,,
3959,2014-12-08,12,8,2014,,,,,,
3960,2014-08-13,13,8,2014,,,,,,
3961,2014-08-14,14,8,2014,,,,,,
3962,2014-08-15,15,8,2014,,,,,,
3963,2014-08-16,16,8,2014,,,,,,
3964,2014-08-17,17,8,2014,,,,,,
3965,2014-08-18,18,8,2014,,,,,,
3966,2014-08-19,19,8,2014,,,,,,
3967,2014-08-20,20,8,2014,,,,,,
3968,2014-08-21,21,8,2014,,,,,,
3969,2014-08-22,22,8,2014,,,,,,
3970,2014-08-23,23,8,2014,,,,,,
3971,2014-08-24,24,8,2014,,,,,,
3972,2014-08-25,25,8,2014,,,,,,
3973,2014-08-26,26,8,2014,,,,,,
3974,2014-08-27,27,8,2014,,,,,,
3975,2014-08-28,28,8,2014,,,,,,
3976,2014-08-29,29,8,2014,,,,,,
3977,2014-08-30,30,8,2014,,,,,,
3978,2014-08-31,31,8,2014,,,,,,
3979,2014-01-09,1,9,2014,,,,,,
3980,2014-02-09,2,9,2014,,,,,,
3981,2014-03-09,3,9,2014,100012519.0,2014-03-10 12:47:14.0770000,220.0,306812.0,2014-03-09,2014-03-10
3982,2014-04-09,4,9,2014,100012519.0,2014-04-08 12:28:12.9970000,220.0,310735.0,2014-04-09,2014-04-10
3983,2014-05-09,5,9,2014,100007805.0,2014-05-10 07:31:14.9200000,9.0,244704.0,2014-05-09,2014-05-11
3984,2014-05-09,5,9,2014,100012519.0,2014-05-06 13:31:19.6600000,220.0,312585.0,2014-05-09,2014-05-10
3985,2014-06-09,6,9,2014,,,,,,
3986,2014-07-09,7,9,2014,,,,,,
3987,2014-08-09,8,9,2014,,,,,,
3988,2014-09-09,9,9,2014,,,,,,
3989,2014-10-09,10,9,2014,,,,,,
3990,2014-11-09,11,9,2014,,,,,,
3991,2014-12-09,12,9,2014,,,,,,
3992,2014-09-13,13,9,2014,,,,,,
3993,2014-09-14,14,9,2014,,,,,,
3994,2014-09-15,15,9,2014,,,,,,
3995,2014-09-16,16,9,2014,,,,,,
3996,2014-09-17,17,9,2014,,,,,,
3997,2014-09-18,18,9,2014,,,,,,
3998,2014-09-19,19,9,2014,,,,,,
3999,2014-09-20,20,9,2014,,,,,,
4000,2014-09-21,21,9,2014,,,,,,
4001,2014-09-22,22,9,2014,,,,,,
4002,2014-09-23,23,9,2014,,,,,,
4003,2014-09-24,24,9,2014,,,,,,
4004,2014-09-25,25,9,2014,,,,,,
4005,2014-09-26,26,9,2014,,,,,,
4006,2014-09-27,27,9,2014,,,,,,
4007,2014-09-28,28,9,2014,,,,,,
4008,2014-09-29,29,9,2014,,,,,,
4009,2014-09-30,30,9,2014,,,,,,
4010,2014-01-10,1,10,2014,,,,,,
4011,2014-02-10,2,10,2014,,,,,,
4012,2014-03-10,3,10,2014,100007805.0,2014-03-11 11:37:25.4670000,9.0,309561.0,2014-03-10,2014-03-11
4013,2014-04-10,4,10,2014,100007805.0,2014-04-10 12:37:48.5170000,9.0,294564.0,2014-04-10,2014-04-11
4014,2014-04-10,4,10,2014,100010579.0,2014-04-11 05:44:52.4900000,8.0,166310.0,2014-04-10,2014-04-11
4015,2014-05-10,5,10,2014,,,,,,
4016,2014-06-10,6,10,2014,,,,,,
4017,2014-07-10,7,10,2014,,,,,,
4018,2014-08-10,8,10,2014,,,,,,
4019,2014-09-10,9,10,2014,,,,,,
4020,2014-10-10,10,10,2014,,,,,,
4021,2014-11-10,11,10,2014,,,,,,
4022,2014-12-10,12,10,2014,,,,,,
4023,2014-10-13,13,10,2014,,,,,,
4024,2014-10-14,14,10,2014,,,,,,
4025,2014-10-15,15,10,2014,,,,,,
4026,2014-10-16,16,10,2014,,,,,,
4027,2014-10-17,17,10,2014,,,,,,
4028,2014-10-18,18,10,2014,,,,,,
4029,2014-10-19,19,10,2014,,,,,,
4030,2014-10-20,20,10,2014,,,,,,
4031,2014-10-21,21,10,2014,,,,,,
4032,2014-10-22,22,10,2014,,,,,,
4033,2014-10-23,23,10,2014,,,,,,
4034,2014-10-24,24,10,2014,,,,,,
4035,2014-10-25,25,10,2014,,,,,,
4036,2014-10-26,26,10,2014,,,,,,
4037,2014-10-27,27,10,2014,,,,,,
4038,2014-10-28,28,10,2014,,,,,,
4039,2014-10-29,29,10,2014,,,,,,
4040,2014-10-30,30,10,2014,,,,,,
4041,2014-10-31,31,10,2014,,,,,,
4042,2014-01-11,1,11,2014,,,,,,
4043,2014-02-11,2,11,2014,,,,,,
4044,2014-03-11,3,11,2014,100012519.0,2014-03-12 08:29:43.4270000,220.0,306586.0,2014-03-11,2014-03-12
4045,2014-04-11,4,11,2014,100012519.0,2014-04-12 10:02:09.3630000,220.0,310808.0,2014-04-11,2014-04-12
4046,2014-05-11,5,11,2014,,,,,,
4047,2014-06-11,6,11,2014,,,,,,
4048,2014-07-11,7,11,2014,,,,,,
4049,2014-08-11,8,11,2014,,,,,,
4050,2014-09-11,9,11,2014,,,,,,
4051,2014-10-11,10,11,2014,,,,,,
4052,2014-11-11,11,11,2014,,,,,,
4053,2014-12-11,12,11,2014,,,,,,
4054,2014-11-13,13,11,2014,,,,,,
4055,2014-11-14,14,11,2014,,,,,,
4056,2014-11-15,15,11,2014,,,,,,
4057,2014-11-16,16,11,2014,,,,,,
4058,2014-11-17,17,11,2014,,,,,,
4059,2014-11-18,18,11,2014,,,,,,
4060,2014-11-19,19,11,2014,,,,,,
4061,2014-11-20,20,11,2014,,,,,,
4062,2014-11-21,21,11,2014,,,,,,
4063,2014-11-22,22,11,2014,,,,,,
4064,2014-11-23,23,11,2014,,,,,,
4065,2014-11-24,24,11,2014,,,,,,
4066,2014-11-25,25,11,2014,,,,,,
4067,2014-11-26,26,11,2014,,,,,,
4068,2014-11-27,27,11,2014,,,,,,
4069,2014-11-28,28,11,2014,,,,,,
4070,2014-11-29,29,11,2014,,,,,,
4071,2014-11-30,30,11,2014,,,,,,
4072,2014-01-12,1,12,2014,,,,,,
4073,2014-02-12,2,12,2014,,,,,,
4074,2014-03-12,3,12,2014,100007070.0,2014-03-13 07:22:30.0830000,206.0,294739.0,2014-03-12,2014-03-13
4075,2014-03-12,3,12,2014,100012519.0,2014-03-13 09:20:33.8230000,220.0,309225.0,2014-03-12,2014-03-13
4076,2014-04-12,4,12,2014,,,,,,
4077,2014-05-12,5,12,2014,,,,,,
4078,2014-06-12,6,12,2014,,,,,,
4079,2014-07-12,7,12,2014,,,,,,
4080,2014-08-12,8,12,2014,,,,,,
4081,2014-09-12,9,12,2014,,,,,,
4082,2014-10-12,10,12,2014,,,,,,
4083,2014-11-12,11,12,2014,,,,,,
4084,2014-12-12,12,12,2014,,,,,,
4085,2014-12-13,13,12,2014,,,,,,
4086,2014-12-14,14,12,2014,,,,,,
4087,2014-12-15,15,12,2014,,,,,,
4088,2014-12-16,16,12,2014,,,,,,
4089,2014-12-17,17,12,2014,100010579.0,2014-12-18 11:10:34.2739994,8.0,4358.0,2014-12-17,2014-12-18
4090,2014-12-18,18,12,2014,,,,,,
4091,2014-12-19,19,12,2014,,,,,,
4092,2014-12-20,20,12,2014,,,,,,
4093,2014-12-21,21,12,2014,,,,,,
4094,2014-12-22,22,12,2014,,,,,,
4095,2014-12-23,23,12,2014,,,,,,
4096,2014-12-24,24,12,2014,,,,,,
4097,2014-12-25,25,12,2014,,,,,,
4098,2014-12-26,26,12,2014,,,,,,
4099,2014-12-27,27,12,2014,,,,,,
4100,2014-12-28,28,12,2014,,,,,,
4101,2014-12-29,29,12,2014,,,,,,
4102,2014-12-30,30,12,2014,,,,,,
4103,2014-12-31,31,12,2014,,,,,,
4104,2015-01-01,1,1,2015,,,,,,
4105,2015-02-01,2,1,2015,,,,,,
4106,2015-03-01,3,1,2015,,,,,,
4107,2015-04-01,4,1,2015,100007805.0,2015-04-02 11:47:14.6698491,9.0,332563.0,2015-04-01,2015-04-02
4108,2015-05-01,5,1,2015,100010579.0,2015-05-02 06:11:49.8754231,8.0,74831.0,2015-05-01,2015-05-02
4109,2015-06-01,6,1,2015,,,,,,
4110,2015-07-01,7,1,2015,,,,,,
4111,2015-08-01,8,1,2015,,,,,,
4112,2015-09-01,9,1,2015,,,,,,
4113,2015-10-01,10,1,2015,,,,,,
4114,2015-11-01,11,1,2015,,,,,,
4115,2015-12-01,12,1,2015,,,,,,
4116,2015-01-13,13,1,2015,,,,,,
4117,2015-01-14,14,1,2015,,,,,,
4118,2015-01-15,15,1,2015,,,,,,
4119,2015-01-16,16,1,2015,,,,,,
4120,2015-01-17,17,1,2015,,,,,,
4121,2015-01-18,18,1,2015,,,,,,
4122,2015-01-19,19,1,2015,,,,,,
4123,2015-01-20,20,1,2015,,,,,,
4124,2015-01-21,21,1,2015,,,,,,
4125,2015-01-22,22,1,2015,,,,,,
4126,2015-01-23,23,1,2015,,,,,,
4127,2015-01-24,24,1,2015,,,,,,
4128,2015-01-25,25,1,2015,,,,,,
4129,2015-01-26,26,1,2015,,,,,,
4130,2015-01-27,27,1,2015,,,,,,
4131,2015-01-28,28,1,2015,,,,,,
4132,2015-01-29,29,1,2015,,,,,,
4133,2015-01-30,30,1,2015,,,,,,
4134,2015-01-31,31,1,2015,,,,,,
4135,2015-01-02,1,2,2015,,,,,,
4136,2015-02-02,2,2,2015,,,,,,
4137,2015-03-02,3,2,2015,,,,,,
4138,2015-04-02,4,2,2015,,,,,,
4139,2015-05-02,5,2,2015,,,,,,
4140,2015-06-02,6,2,2015,100007805.0,2015-05-30 09:48:42.9899953,9.0,345401.0,2015-06-02,2015-06-03
4141,2015-07-02,7,2,2015,,,,,,
4142,2015-08-02,8,2,2015,,,,,,
4143,2015-09-02,9,2,2015,,,,,,
4144,2015-10-02,10,2,2015,,,,,,
4145,2015-11-02,11,2,2015,,,,,,
4146,2015-12-02,12,2,2015,,,,,,
4147,2015-02-13,13,2,2015,,,,,,
4148,2015-02-14,14,2,2015,,,,,,
4149,2015-02-15,15,2,2015,,,,,,
4150,2015-02-16,16,2,2015,,,,,,
4151,2015-02-17,17,2,2015,,,,,,
4152,2015-02-18,18,2,2015,,,,,,
4153,2015-02-19,19,2,2015,,,,,,
4154,2015-02-20,20,2,2015,,,,,,
4155,2015-02-21,21,2,2015,,,,,,
4156,2015-02-22,22,2,2015,,,,,,
4157,2015-02-23,23,2,2015,,,,,,
4158,2015-02-24,24,2,2015,,,,,,
4159,2015-02-25,25,2,2015,,,,,,
4160,2015-02-26,26,2,2015,,,,,,
4161,2015-02-27,27,2,2015,,,,,,
4162,2015-02-28,28,2,2015,,,,,,
4163,2015-01-03,1,3,2015,,,,,,
4164,2015-02-03,2,3,2015,,,,,,
4165,2015-03-03,3,3,2015,,,,,,
4166,2015-04-03,4,3,2015,100007805.0,2015-03-28 11:45:55.4777208,9.0,30676.0,2015-04-03,2015-04-04
4167,2015-04-03,4,3,2015,100010579.0,2015-04-04 08:00:58.4297788,8.0,342835.0,2015-04-03,2015-04-04
4168,2015-04-03,4,3,2015,100012881.0,2015-03-30 12:40:57.6625804,204.0,343480.0,2015-04-03,2015-04-04
4169,2015-05-03,5,3,2015,100010579.0,2015-05-04 05:18:19.7628822,8.0,3388.0,2015-05-03,2015-05-04
4170,2015-06-03,6,3,2015,,,,,,
4171,2015-07-03,7,3,2015,,,,,,
4172,2015-08-03,8,3,2015,,,,,,
4173,2015-09-03,9,3,2015,,,,,,
4174,2015-10-03,10,3,2015,,,,,,
4175,2015-11-03,11,3,2015,,,,,,
4176,2015-12-03,12,3,2015,,,,,,
4177,2015-03-13,13,3,2015,100007805.0,2015-03-11 12:33:10.0141764,9.0,342909.0,2015-03-13,2015-03-14
4178,2015-03-13,13,3,2015,100012519.0,2015-03-14 10:28:20.9253901,220.0,308142.0,2015-03-13,2015-03-14
4179,2015-03-14,14,3,2015,,,,,,
4180,2015-03-15,15,3,2015,,,,,,
4181,2015-03-16,16,3,2015,100010579.0,2015-03-17 14:56:08.5677260,8.0,13654.0,2015-03-16,2015-03-17
4182,2015-03-17,17,3,2015,,,,,,
4183,2015-03-18,18,3,2015,100012881.0,2015-03-19 13:29:50.4794600,204.0,343136.0,2015-03-18,2015-03-19
4184,2015-03-19,19,3,2015,,,,,,
4185,2015-03-20,20,3,2015,,,,,,
4186,2015-03-21,21,3,2015,,,,,,
4187,2015-03-22,22,3,2015,100007805.0,2015-03-23 09:12:55.0883181,9.0,31543.0,2015-03-22,2015-03-23
4188,2015-03-23,23,3,2015,,,,,,
4189,2015-03-24,24,3,2015,100007805.0,2015-03-24 10:46:39.7236827,9.0,100912.0,2015-03-24,2015-03-25
4190,2015-03-24,24,3,2015,100007805.0,2015-03-25 08:41:01.5165053,9.0,343281.0,2015-03-24,2015-03-25
4191,2015-03-24,24,3,2015,100012519.0,2015-03-25 09:20:14.4674033,220.0,343310.0,2015-03-24,2015-03-25
4192,2015-03-24,24,3,2015,100012519.0,2015-03-25 09:31:19.0400695,220.0,307792.0,2015-03-24,2015-03-26
4193,2015-03-25,25,3,2015,,,,,,
4194,2015-03-26,26,3,2015,100007805.0,2015-03-27 15:17:14.0582481,9.0,78390.0,2015-03-26,2015-03-27
4195,2015-03-27,27,3,2015,100012519.0,2015-03-28 08:11:06.1696819,220.0,343438.0,2015-03-27,2015-03-28
4196,2015-03-27,27,3,2015,100012519.0,2015-03-28 08:23:25.2500702,220.0,343363.0,2015-03-27,2015-03-28
4197,2015-03-27,27,3,2015,100012881.0,2015-03-26 10:00:30.4648759,204.0,343366.0,2015-03-27,2015-03-28
4198,2015-03-28,28,3,2015,,,,,,
4199,2015-03-29,29,3,2015,,,,,,
4200,2015-03-30,30,3,2015,,,,,,
4201,2015-03-31,31,3,2015,,,,,,
4202,2015-01-04,1,4,2015,,,,,,
4203,2015-02-04,2,4,2015,,,,,,
4204,2015-03-04,3,4,2015,,,,,,
4205,2015-04-04,4,4,2015,,,,,,
4206,2015-05-04,5,4,2015,,,,,,
4207,2015-06-04,6,4,2015,,,,,,
4208,2015-07-04,7,4,2015,,,,,,
4209,2015-08-04,8,4,2015,,,,,,
4210,2015-09-04,9,4,2015,,,,,,
4211,2015-10-04,10,4,2015,,,,,,
4212,2015-11-04,11,4,2015,,,,,,
4213,2015-12-04,12,4,2015,,,,,,
4214,2015-04-13,13,4,2015,100012519.0,2015-04-14 06:40:18.0527920,220.0,306586.0,2015-04-13,2015-04-14
4215,2015-04-14,14,4,2015,,,,,,
4216,2015-04-15,15,4,2015,,,,,,
4217,2015-04-16,16,4,2015,100007805.0,2015-04-17 07:31:04.3380787,9.0,93162.0,2015-04-16,2015-04-17
4218,2015-04-16,16,4,2015,100010579.0,2015-04-15 10:01:04.8138108,8.0,11712.0,2015-04-16,2015-04-17
4219,2015-04-17,17,4,2015,100007805.0,2015-04-17 11:56:04.3670416,9.0,310730.0,2015-04-17,2015-04-19
4220,2015-04-17,17,4,2015,100007805.0,2015-04-18 06:40:10.6046155,9.0,75522.0,2015-04-17,2015-04-19
4221,2015-04-17,17,4,2015,100010579.0,2015-04-18 11:42:01.7508301,8.0,4646.0,2015-04-17,2015-04-18
4222,2015-04-17,17,4,2015,100012519.0,2015-04-18 09:12:50.9218440,220.0,318394.0,2015-04-17,2015-04-18
4223,2015-04-17,17,4,2015,100012881.0,2015-04-08 08:21:14.2230451,204.0,343692.0,2015-04-17,2015-04-18
4224,2015-04-18,18,4,2015,,,,,,
4225,2015-04-19,19,4,2015,100007805.0,2015-04-18 11:31:40.3664911,9.0,6090.0,2015-04-19,2015-04-20
4226,2015-04-19,19,4,2015,100007805.0,2015-04-20 12:33:38.9477663,9.0,3595.0,2015-04-19,2015-04-20
4227,2015-04-19,19,4,2015,100007805.0,2015-04-20 07:12:51.5015449,9.0,93162.0,2015-04-19,2015-04-20
4228,2015-04-19,19,4,2015,100010579.0,2015-04-20 08:25:39.8588991,8.0,5219.0,2015-04-19,2015-04-20
4229,2015-04-19,19,4,2015,100012519.0,2015-04-20 08:36:16.4951750,220.0,308101.0,2015-04-19,2015-04-20
4230,2015-04-20,20,4,2015,100012519.0,2015-04-21 13:12:09.2236865,220.0,344154.0,2015-04-20,2015-04-21
4231,2015-04-21,21,4,2015,100007805.0,2015-04-20 13:57:07.1817168,9.0,33401.0,2015-04-21,2015-04-22
4232,2015-04-22,22,4,2015,100007805.0,2015-04-23 08:18:46.5360227,9.0,122830.0,2015-04-22,2015-04-23
4233,2015-04-22,22,4,2015,100010579.0,2015-04-23 05:57:13.7788749,8.0,97239.0,2015-04-22,2015-04-23
4234,2015-04-23,23,4,2015,100001104.0,2015-04-24 08:31:56.3843036,10.0,344294.0,2015-04-23,2015-04-24
4235,2015-04-23,23,4,2015,100007070.0,2015-04-24 05:55:31.4628626,210.0,250491.0,2015-04-23,2015-04-24
4236,2015-04-23,23,4,2015,100007805.0,2015-04-20 14:21:05.3420416,9.0,34613.0,2015-04-23,2015-04-26
4237,2015-04-23,23,4,2015,100010579.0,2015-04-24 08:14:15.1693737,8.0,297010.0,2015-04-23,2015-04-24
4238,2015-04-23,23,4,2015,100012881.0,2015-04-18 08:28:49.4286747,204.0,247351.0,2015-04-23,2015-04-24
4239,2015-04-24,24,4,2015,100001104.0,2015-04-23 09:12:31.0470258,10.0,344248.0,2015-04-24,2015-04-25
4240,2015-04-25,25,4,2015,,,,,,
4241,2015-04-26,26,4,2015,,,,,,
4242,2015-04-27,27,4,2015,100007805.0,2015-04-27 10:31:31.6605903,9.0,187865.0,2015-04-27,2015-04-28
4243,2015-04-27,27,4,2015,100010579.0,2015-04-28 07:23:46.3271073,8.0,8745.0,2015-04-27,2015-04-28
4244,2015-04-28,28,4,2015,100007070.0,2015-04-28 13:50:52.7002132,202.0,344416.0,2015-04-28,2015-04-29
4245,2015-04-29,29,4,2015,100001104.0,2015-04-30 08:32:32.6429143,10.0,114021.0,2015-04-29,2015-05-04
4246,2015-04-29,29,4,2015,100012881.0,2015-04-25 07:40:47.5257762,204.0,344335.0,2015-04-29,2015-04-30
4247,2015-04-30,30,4,2015,,,,,,
4248,2015-01-05,1,5,2015,,,,,,
4249,2015-02-05,2,5,2015,,,,,,
4250,2015-03-05,3,5,2015,,,,,,
4251,2015-04-05,4,5,2015,,,,,,
4252,2015-05-05,5,5,2015,,,,,,
4253,2015-06-05,6,5,2015,100012519.0,2015-06-06 09:28:45.7573406,220.0,345646.0,2015-06-05,2015-06-06
4254,2015-07-05,7,5,2015,,,,,,
4255,2015-08-05,8,5,2015,,,,,,
4256,2015-09-05,9,5,2015,,,,,,
4257,2015-10-05,10,5,2015,,,,,,
4258,2015-11-05,11,5,2015,,,,,,
4259,2015-12-05,12,5,2015,,,,,,
4260,2015-05-13,13,5,2015,,,,,,
4261,2015-05-14,14,5,2015,100012881.0,2015-05-15 09:43:16.4891189,204.0,344947.0,2015-05-14,2015-05-15
4262,2015-05-15,15,5,2015,100010579.0,2015-05-16 08:38:20.3158867,8.0,344970.0,2015-05-15,2015-05-16
4263,2015-05-15,15,5,2015,100012519.0,2015-05-16 08:44:22.3261353,220.0,311559.0,2015-05-15,2015-05-16
4264,2015-05-15,15,5,2015,100012519.0,2015-05-16 07:35:46.5816673,220.0,306017.0,2015-05-15,2015-05-16
4265,2015-05-15,15,5,2015,100012881.0,2015-05-15 11:55:39.6094081,204.0,302258.0,2015-05-15,2015-05-16
4266,2015-05-16,16,5,2015,,,,,,
4267,2015-05-17,17,5,2015,,,,,,
4268,2015-05-18,18,5,2015,,,,,,
4269,2015-05-19,19,5,2015,,,,,,
4270,2015-05-20,20,5,2015,,,,,,
4271,2015-05-21,21,5,2015,100010579.0,2015-05-22 15:27:58.9051340,8.0,345187.0,2015-05-21,2015-05-22
4272,2015-05-22,22,5,2015,100007805.0,2015-05-22 07:34:22.4650867,9.0,31486.0,2015-05-22,2015-05-23
4273,2015-05-23,23,5,2015,100010579.0,2015-05-24 08:19:46.0396336,8.0,7248.0,2015-05-23,2015-05-24
4274,2015-05-24,24,5,2015,,,,,,
4275,2015-05-25,25,5,2015,100012519.0,2015-05-26 07:56:41.7538741,220.0,311779.0,2015-05-25,2015-05-26
4276,2015-05-25,25,5,2015,100012519.0,2015-05-26 09:02:16.7460623,220.0,307347.0,2015-05-25,2015-05-26
4277,2015-05-26,26,5,2015,,,,,,
4278,2015-05-27,27,5,2015,,,,,,
4279,2015-05-28,28,5,2015,,,,,,
4280,2015-05-29,29,5,2015,,,,,,
4281,2015-05-30,30,5,2015,,,,,,
4282,2015-05-31,31,5,2015,,,,,,
4283,2015-01-06,1,6,2015,,,,,,
4284,2015-02-06,2,6,2015,,,,,,
4285,2015-03-06,3,6,2015,100007805.0,2015-03-05 16:07:13.5586872,9.0,7006.0,2015-03-06,2015-03-07
4286,2015-04-06,4,6,2015,100007805.0,2015-04-07 06:19:40.5696563,9.0,243924.0,2015-04-06,2015-04-07
4287,2015-04-06,4,6,2015,100012881.0,2015-04-04 08:08:22.0980998,204.0,343633.0,2015-04-06,2015-04-07
4288,2015-05-06,5,6,2015,,,,,,
4289,2015-06-06,6,6,2015,,,,,,
4290,2015-07-06,7,6,2015,,,,,,
4291,2015-08-06,8,6,2015,,,,,,
4292,2015-09-06,9,6,2015,,,,,,
4293,2015-10-06,10,6,2015,,,,,,
4294,2015-11-06,11,6,2015,,,,,,
4295,2015-12-06,12,6,2015,,,,,,
4296,2015-06-13,13,6,2015,,,,,,
4297,2015-06-14,14,6,2015,,,,,,
4298,2015-06-15,15,6,2015,,,,,,
4299,2015-06-16,16,6,2015,,,,,,
4300,2015-06-17,17,6,2015,,,,,,
4301,2015-06-18,18,6,2015,,,,,,
4302,2015-06-19,19,6,2015,,,,,,
4303,2015-06-20,20,6,2015,,,,,,
4304,2015-06-21,21,6,2015,,,,,,
4305,2015-06-22,22,6,2015,,,,,,
4306,2015-06-23,23,6,2015,,,,,,
4307,2015-06-24,24,6,2015,,,,,,
4308,2015-06-25,25,6,2015,,,,,,
4309,2015-06-26,26,6,2015,,,,,,
4310,2015-06-27,27,6,2015,,,,,,
4311,2015-06-28,28,6,2015,,,,,,
4312,2015-06-29,29,6,2015,,,,,,
4313,2015-06-30,30,6,2015,,,,,,
4314,2015-01-07,1,7,2015,,,,,,
4315,2015-02-07,2,7,2015,,,,,,
4316,2015-03-07,3,7,2015,,,,,,
4317,2015-04-07,4,7,2015,100007805.0,2015-04-07 08:54:07.2682860,9.0,310554.0,2015-04-07,2015-04-08
4318,2015-04-07,4,7,2015,100012519.0,2015-04-08 06:42:52.5487268,220.0,311627.0,2015-04-07,2015-04-08
4319,2015-04-07,4,7,2015,100012881.0,2015-04-08 11:02:44.5563330,204.0,255894.0,2015-04-07,2015-04-08
4320,2015-05-07,5,7,2015,,,,,,
4321,2015-06-07,6,7,2015,,,,,,
4322,2015-07-07,7,7,2015,,,,,,
4323,2015-08-07,8,7,2015,,,,,,
4324,2015-09-07,9,7,2015,,,,,,
4325,2015-10-07,10,7,2015,,,,,,
4326,2015-11-07,11,7,2015,,,,,,
4327,2015-12-07,12,7,2015,,,,,,
4328,2015-07-13,13,7,2015,,,,,,
4329,2015-07-14,14,7,2015,,,,,,
4330,2015-07-15,15,7,2015,,,,,,
4331,2015-07-16,16,7,2015,,,,,,
4332,2015-07-17,17,7,2015,,,,,,
4333,2015-07-18,18,7,2015,,,,,,
4334,2015-07-19,19,7,2015,,,,,,
4335,2015-07-20,20,7,2015,,,,,,
4336,2015-07-21,21,7,2015,,,,,,
4337,2015-07-22,22,7,2015,,,,,,
4338,2015-07-23,23,7,2015,,,,,,
4339,2015-07-24,24,7,2015,,,,,,
4340,2015-07-25,25,7,2015,,,,,,
4341,2015-07-26,26,7,2015,,,,,,
4342,2015-07-27,27,7,2015,,,,,,
4343,2015-07-28,28,7,2015,,,,,,
4344,2015-07-29,29,7,2015,,,,,,
4345,2015-07-30,30,7,2015,,,,,,
4346,2015-07-31,31,7,2015,,,,,,
4347,2015-01-08,1,8,2015,,,,,,
4348,2015-02-08,2,8,2015,,,,,,
4349,2015-03-08,3,8,2015,,,,,,
4350,2015-04-08,4,8,2015,100001104.0,2015-04-09 08:45:22.7074578,10.0,343725.0,2015-04-08,2015-04-09
4351,2015-04-08,4,8,2015,100007805.0,2015-04-09 04:48:57.1153770,9.0,294564.0,2015-04-08,2015-04-09
4352,2015-04-08,4,8,2015,100010579.0,2015-04-08 10:56:07.9559141,8.0,343699.0,2015-04-08,2015-04-09
4353,2015-05-08,5,8,2015,100007805.0,2015-05-08 13:43:36.3972152,9.0,299806.0,2015-05-08,2015-05-09
4354,2015-06-08,6,8,2015,,,,,,
4355,2015-07-08,7,8,2015,,,,,,
4356,2015-08-08,8,8,2015,,,,,,
4357,2015-09-08,9,8,2015,,,,,,
4358,2015-10-08,10,8,2015,,,,,,
4359,2015-11-08,11,8,2015,,,,,,
4360,2015-12-08,12,8,2015,,,,,,
4361,2015-08-13,13,8,2015,,,,,,
4362,2015-08-14,14,8,2015,,,,,,
4363,2015-08-15,15,8,2015,,,,,,
4364,2015-08-16,16,8,2015,,,,,,
4365,2015-08-17,17,8,2015,,,,,,
4366,2015-08-18,18,8,2015,,,,,,
4367,2015-08-19,19,8,2015,,,,,,
4368,2015-08-20,20,8,2015,,,,,,
4369,2015-08-21,21,8,2015,,,,,,
4370,2015-08-22,22,8,2015,,,,,,
4371,2015-08-23,23,8,2015,,,,,,
4372,2015-08-24,24,8,2015,,,,,,
4373,2015-08-25,25,8,2015,,,,,,
4374,2015-08-26,26,8,2015,,,,,,
4375,2015-08-27,27,8,2015,,,,,,
4376,2015-08-28,28,8,2015,,,,,,
4377,2015-08-29,29,8,2015,,,,,,
4378,2015-08-30,30,8,2015,,,,,,
4379,2015-08-31,31,8,2015,,,,,,
4380,2015-01-09,1,9,2015,,,,,,
4381,2015-02-09,2,9,2015,,,,,,
4382,2015-03-09,3,9,2015,100012519.0,2015-03-10 08:11:59.2788427,220.0,307680.0,2015-03-09,2015-03-11
4383,2015-04-09,4,9,2015,100007805.0,2015-04-09 08:37:08.9440600,9.0,35307.0,2015-04-09,2015-04-10
4384,2015-04-09,4,9,2015,100007805.0,2015-04-10 13:00:51.0196522,9.0,161671.0,2015-04-09,2015-04-10
4385,2015-04-09,4,9,2015,100012881.0,2015-04-10 09:38:31.3039697,204.0,260729.0,2015-04-09,2015-04-10
4386,2015-05-09,5,9,2015,,,,,,
4387,2015-06-09,6,9,2015,,,,,,
4388,2015-07-09,7,9,2015,,,,,,
4389,2015-08-09,8,9,2015,,,,,,
4390,2015-09-09,9,9,2015,,,,,,
4391,2015-10-09,10,9,2015,,,,,,
4392,2015-11-09,11,9,2015,,,,,,
4393,2015-12-09,12,9,2015,,,,,,
4394,2015-09-13,13,9,2015,,,,,,
4395,2015-09-14,14,9,2015,,,,,,
4396,2015-09-15,15,9,2015,,,,,,
4397,2015-09-16,16,9,2015,,,,,,
4398,2015-09-17,17,9,2015,,,,,,
4399,2015-09-18,18,9,2015,,,,,,
